16.62,401.0,419.0,109.98,109.98,
16.64,396.0,414.0,109.98,109.98,
16.66,390.0,408.0,109.98,108.43,
16.68,385.0,402.0,111.8,108.43,
16.7,380.0,396.0,111.8,108.43,
16.72,375.0,390.0,111.8,109.98,
16.74,370.0,385.0,111.8,109.98,
16.76,365.0,379.0,111.8,108.43,
16.78,360.0,373.0,111.8,108.43,
16.8,355.0,367.0,111.8,108.43,
16.82,350.0,361.0,109.98,108.43,
16.84,344.0,355.0,109.98,108.43,
16.86,339.0,349.0,109.98,108.43,
16.88,333.0,343.0,108.43,108.43,
16.9,327.0,337.0,107.1,107.1,
16.92,320.0,330.0,105.95,107.1,
16.94,313.0,324.0,105.95,108.43,
16.96,306.0,318.0,104.93,107.1,
16.98,298.0,311.0,104.04,105.95,
17.0,290.0,304.0,104.04,107.1,
17.02,282.0,298.0,103.24,108.43,
17.04,273.0,292.0,102.53,108.43,
17.06,264.0,286.0,103.24,108.43,
17.08,256.0,280.0,104.04,107.1,
17.1,248.0,273.0,103.24,107.1,
17.12,239.0,267.0,103.24,108.43,
17.14,231.0,261.0,104.04,107.1,
17.16,223.0,254.0,104.04,107.1,
17.18,215.0,248.0,104.04,107.1,
17.2,207.0,241.0,104.93,104.93,
17.22,200.0,233.0,104.93,104.93,
17.24,192.0,226.0,105.95,104.04,
17.26,186.0,217.0,107.1,102.53,
17.28,179.0,208.0,105.95,101.89,
17.3,172.0,198.0,107.1,101.89,
17.32,166.0,189.0,108.43,101.89,
17.34,160.0,179.0,107.1,101.89,
17.36,153.0,170.0,107.1,102.53,
17.38,147.0,161.0,108.43,102.53,
17.4,141.0,152.0,107.1,102.53,
17.42,134.0,143.0,105.95,102.53,
17.44,127.0,134.0,105.95,102.53,
17.46,120.0,125.0,105.95,103.24,
17.48,113.0,117.0,104.93,104.04,
17.5,105.0,109.0,104.04,104.04,
17.52,97.0,101.0,104.04,105.95,
17.54,89.0,95.0,104.04,107.1,
17.56,81.0,88.0,103.24,108.43,
17.58,72.0,83.0,103.24,111.8,
17.6,64.0,78.0,104.04,109.98,
17.62,56.0,72.0,104.04,109.98,
17.64,48.0,67.0,104.04,109.98,
17.66,40.0,61.0,104.93,109.98,
17.68,33.0,56.0,105.95,109.98,
17.7,26.0,50.0,105.95,111.8,
17.72,19.0,46.0,105.95,113.96,
17.74,12.0,41.0,107.1,109.98,
17.76,6.0,35.0,108.43,109.98,
17.78,0.0,30.0,123.69,111.8,
17.8,0.0,25.0,0.0,109.98,
17.82,0.0,19.0,0.0,109.98,
17.84,0.0,14.0,0.0,111.8,
17.86,0.0,9.0,0.0,111.8,
17.88,0.0,4.0,0.0,113.96,
17.9,0.0,0.0,0.0,135.0,
17.92,0.0,0.0,0.0,0.0,
17.94,0.0,0.0,0.0,0.0,
17.96,0.0,0.0,0.0,0.0,
17.98,0.0,0.0,0.0,0.0,
18.0,0.0,0.0,0.0,0.0,
18.02,0.0,0.0,0.0,0.0,
18.04,0.0,0.0,0.0,0.0,
18.06,0.0,0.0,0.0,0.0,
18.08,0.0,0.0,0.0,0.0,
18.1,0.0,0.0,0.0,0.0,
18.12,0.0,0.0,0.0,0.0,
18.14,0.0,0.0,0.0,0.0,
18.16,0.0,0.0,0.0,0.0,
18.18,0.0,0.0,0.0,0.0,
18.2,0.0,0.0,0.0,0.0,
18.22,0.0,0.0,0.0,0.0,
18.24,0.0,0.0,0.0,0.0,
18.26,0.0,0.0,0.0,0.0,
18.28,0.0,0.0,0.0,0.0,
18.3,0.0,0.0,0.0,0.0,
18.32,0.0,0.0,14.036,0.0,
18.34,1.0,0.0,26.565,14.036,
18.36,2.0,1.0,36.87,14.036,
18.38,4.0,1.0,45.0,14.036,
18.4,6.0,2.0,36.87,36.87,
18.42,7.0,4.0,45.0,51.34,
18.44,10.0,7.0,51.34,56.31,
18.46,12.0,10.0,56.31,56.31,
18.48,16.0,13.0,63.435,60.255,
18.5,20.0,17.0,63.435,63.435,
18.52,24.0,21.0,66.038,66.038,
18.54,29.0,26.0,70.017,66.038,
18.56,35.0,30.0,71.565,66.038,
18.58,41.0,35.0,71.565,70.017,
18.6,47.0,41.0,71.565,70.017,
18.62,53.0,46.0,71.565,70.017,
18.64,59.0,52.0,72.897,71.565,
18.66,66.0,58.0,74.055,71.565,
18.68,73.0,64.0,74.055,71.565,
18.7,80.0,70.0,74.055,71.565,
18.72,87.0,76.0,74.055,72.897,
18.74,94.0,83.0,74.055,74.055,
18.76,101.0,90.0,74.055,74.055,
18.78,108.0,97.0,74.055,74.055,
18.8,115.0,104.0,75.069,75.069,
18.82,123.0,112.0,75.964,75.964,
18.84,131.0,120.0,75.964,76.759,
18.86,139.0,129.0,75.964,77.471,
18.88,147.0,138.0,75.964,78.111,
18.9,155.0,148.0,75.964,78.111,
18.92,163.0,157.0,76.759,77.471,
18.94,172.0,166.0,76.759,77.471,
18.96,180.0,175.0,75.964,77.471,
18.98,188.0,184.0,75.964,76.759,
19.0,196.0,192.0,75.069,75.964,
19.02,203.0,200.0,74.055,75.964,
19.04,210.0,208.0,75.069,75.964,
19.06,218.0,216.0,75.069,75.069,
19.08,225.0,223.0,75.964,75.069,
19.1,234.0,231.0,76.759,75.069,
19.12,242.0,238.0,76.759,75.069,
19.14,251.0,246.0,78.69,75.964,
19.16,262.0,254.0,79.216,76.759,
19.18,272.0,263.0,78.69,76.759,
19.2,282.0,271.0,79.216,76.759,
19.22,293.0,280.0,79.695,77.471,
19.24,304.0,289.0,79.695,77.471,
19.26,315.0,298.0,80.134,78.111,
19.28,327.0,308.0,80.134,78.111,
19.3,338.0,317.0,79.216,78.111,
19.32,348.0,327.0,79.216,78.69,
19.34,359.0,337.0,79.216,78.69,
19.36,369.0,347.0,78.69,79.216,
19.38,379.0,358.0,78.69,79.695,
19.4,389.0,369.0,78.69,80.134,
19.42,399.0,381.0,78.111,80.538,
19.44,408.0,393.0,77.471,80.538,
19.46,417.0,405.0,77.471,80.538,
19.48,426.0,417.0,77.471,80.134,
19.5,435.0,428.0,77.471,79.216,
19.52,444.0,438.0,77.471,78.69,
19.54,453.0,448.0,77.471,78.69,
19.56,462.0,458.0,78.111,78.111,
19.58,472.0,467.0,78.111,76.759,
19.6,481.0,475.0,78.111,76.759,
19.62,491.0,484.0,78.111,77.471,
19.64,500.0,493.0,78.111,76.759,
19.66,510.0,501.0,78.69,76.759,
19.68,520.0,510.0,78.111,76.759,
19.7,529.0,518.0,77.471,75.069,
19.72,538.0,525.0,77.471,75.069,
19.74,547.0,533.0,77.471,75.964,
19.76,556.0,541.0,75.964,75.069,
19.78,563.0,548.0,75.069,75.069,
19.8,571.0,556.0,75.069,75.964,
19.82,578.0,564.0,70.017,75.964,
19.84,582.0,572.0,45.0,75.964,
19.86,582.0,580.0,0.0,66.038,
19.88,582.0,581.0,0.0,26.565,
19.9,582.0,582.0,0.0,14.036,
19.92,582.0,582.0,0.0,0.0,
19.94,582.0,582.0,0.0,0.0,
19.96,582.0,582.0,0.0,0.0,
19.98,582.0,582.0,0.0,0.0,
20.0,582.0,582.0,0.0,0.0,
20.02,582.0,582.0,0.0,0.0,
20.04,582.0,582.0,0.0,0.0,
20.06,582.0,582.0,0.0,0.0,
20.08,582.0,582.0,0.0,0.0,
20.1,582.0,582.0,0.0,0.0,
20.12,582.0,582.0,0.0,0.0,
20.14,582.0,582.0,165.96,0.0,
20.16,581.0,582.0,165.96,0.0,
20.18,581.0,582.0,0.0,0.0,
20.2,581.0,582.0,0.0,0.0,
20.22,581.0,582.0,0.0,0.0,
20.24,581.0,582.0,0.0,0.0,
20.26,581.0,582.0,0.0,0.0,
20.28,581.0,582.0,165.96,0.0,
20.3,580.0,582.0,153.43,153.43,
20.32,579.0,580.0,153.43,135.0,
20.34,578.0,578.0,153.43,128.66,
20.36,577.0,575.0,143.13,116.57,
20.38,575.0,570.0,128.66,109.98,
20.4,572.0,564.0,119.74,107.1,
20.42,568.0,557.0,116.57,104.93,
20.44,564.0,549.0,113.96,104.93,
20.46,559.0,542.0,108.43,104.04,
20.48,552.0,533.0,104.93,103.24,
20.5,544.0,525.0,103.24,103.24,
20.52,535.0,516.0,102.53,102.53,
20.54,526.0,507.0,101.89,102.53,
20.56,516.0,498.0,101.89,102.53,
20.58,507.0,489.0,102.53,101.89,
20.6,498.0,479.0,101.89,101.31,
20.62,488.0,469.0,101.31,100.78,
20.64,478.0,458.0,100.3,100.78,
20.66,466.0,448.0,99.462,100.3,
20.68,454.0,436.0,99.09,99.462,
20.7,441.0,424.0,98.746,99.462,
20.72,428.0,412.0,99.09,99.462,
20.74,416.0,400.0,99.09,99.462,
20.76,403.0,388.0,99.09,99.09,
20.78,391.0,375.0,99.09,99.09,
20.8,378.0,363.0,99.09,99.09,
20.82,366.0,350.0,99.09,98.427,
20.84,353.0,336.0,98.746,98.427,
20.86,340.0,323.0,98.746,98.427,
20.88,327.0,309.0,98.746,98.13,
20.9,314.0,295.0,98.427,98.13,
20.92,300.0,281.0,98.427,98.13,
20.94,287.0,267.0,98.746,98.13,
20.96,274.0,253.0,99.09,98.13,
20.98,262.0,239.0,99.09,98.13,
21.0,249.0,225.0,98.746,98.13,
21.02,236.0,211.0,99.09,98.13,
21.04,224.0,197.0,99.09,98.13,
21.06,211.0,183.0,99.09,98.13,
21.08,199.0,169.0,99.462,98.427,
21.1,187.0,156.0,99.462,98.746,
21.12,175.0,143.0,99.866,99.09,
21.14,164.0,131.0,99.866,99.462,
21.16,152.0,119.0,99.866,99.866,
21.18,141.0,108.0,100.3,100.3,
21.2,130.0,97.0,100.78,100.78,
21.22,120.0,87.0,101.31,101.89,
21.24,110.0,78.0,101.31,101.89,
21.26,100.0,68.0,100.78,101.89,
21.28,89.0,59.0,100.78,102.53,
21.3,79.0,50.0,101.31,103.24,
21.32,69.0,42.0,101.89,103.24,
21.34,60.0,33.0,101.89,103.24,
21.36,50.0,25.0,101.31,103.24,
21.38,40.0,16.0,102.53,103.24,
21.4,32.0,8.0,103.24,104.93,
21.42,23.0,1.0,104.04,119.74,
21.44,16.0,1.0,105.95,0.0,
21.46,9.0,1.0,107.1,165.96,
21.48,3.0,0.0,113.96,165.96,
21.5,0.0,0.0,143.13,0.0,
21.52,0.0,0.0,0.0,0.0,
21.54,0.0,0.0,0.0,0.0,
21.56,0.0,0.0,0.0,0.0,
21.58,0.0,0.0,0.0,0.0,
21.6,0.0,0.0,0.0,0.0,
21.62,0.0,0.0,0.0,0.0,
21.64,0.0,0.0,0.0,0.0,
21.66,0.0,0.0,0.0,0.0,
21.68,0.0,0.0,26.565,0.0,
21.7,2.0,0.0,45.0,0.0,
21.72,4.0,0.0,51.34,0.0,
21.74,7.0,0.0,60.255,0.0,
21.76,11.0,0.0,63.435,0.0,
21.78,15.0,0.0,66.038,0.0,
21.8,20.0,0.0,68.199,0.0,
21.82,25.0,0.0,70.017,0.0,
21.84,31.0,0.0,70.017,0.0,
21.86,36.0,0.0,70.017,14.036,
21.88,42.0,1.0,70.017,26.565,
21.9,47.0,2.0,70.017,36.87,
21.92,53.0,4.0,71.565,56.31,
21.94,59.0,8.0,71.565,66.038,
21.96,65.0,13.0,71.565,70.017,
21.98,71.0,19.0,72.897,72.897,
22.0,78.0,26.0,72.897,74.055,
22.02,84.0,33.0,71.565,74.055,
22.04,90.0,40.0,70.017,74.055,
22.06,95.0,47.0,71.565,72.897,
22.08,102.0,53.0,72.897,72.897,
22.1,108.0,60.0,71.565,75.069,
22.12,114.0,68.0,74.055,76.759,
22.14,122.0,77.0,75.069,76.759,
22.16,129.0,85.0,74.055,76.759,
22.18,136.0,94.0,75.069,77.471,
22.2,144.0,103.0,75.964,76.759,
22.22,152.0,111.0,75.069,75.964,
22.24,159.0,119.0,75.964,75.964,
22.26,168.0,127.0,76.759,75.964,
22.28,176.0,135.0,75.964,75.069,
22.3,184.0,142.0,76.759,75.069,
22.32,193.0,150.0,76.759,75.069,
22.34,201.0,157.0,76.759,75.069,
22.36,210.0,165.0,76.759,75.964,
22.38,218.0,173.0,75.964,75.964,
22.4,226.0,181.0,76.759,75.964,
22.42,235.0,189.0,76.759,75.964,
22.44,243.0,197.0,76.759,75.964,
22.46,252.0,205.0,76.759,76.759,
22.48,260.0,214.0,75.964,76.759,
22.5,268.0,222.0,75.069,75.964,
22.52,275.0,230.0,74.055,75.964,
22.54,282.0,238.0,74.055,75.964,
22.56,289.0,246.0,72.897,75.964,
22.58,295.0,254.0,71.565,75.964,
22.6,301.0,262.0,72.897,75.964,
22.62,308.0,270.0,72.897,75.964,
22.64,314.0,278.0,70.017,75.964,
22.66,319.0,286.0,70.017,76.759,
22.68,325.0,295.0,70.017,77.471,
22.7,330.0,304.0,70.017,77.471,
22.72,336.0,313.0,70.017,78.111,
22.74,341.0,323.0,70.017,78.69,
22.76,347.0,333.0,70.017,78.111,
22.78,352.0,342.0,70.017,77.471,
22.8,358.0,351.0,70.017,77.471,
22.82,363.0,360.0,70.017,76.759,
22.84,369.0,368.0,71.565,76.759,
22.86,375.0,377.0,71.565,77.471,
22.88,381.0,386.0,72.897,76.759,
22.9,388.0,394.0,72.897,75.964,
22.92,394.0,402.0,72.897,75.069,
22.94,401.0,409.0,72.897,74.055,
22.96,407.0,416.0,72.897,72.897,
22.98,414.0,422.0,72.897,71.565,
23.0,420.0,428.0,72.897,71.565,
23.02,427.0,434.0,72.897,71.565,
23.04,433.0,440.0,71.565,71.565,
23.06,439.0,446.0,72.897,71.565,
23.08,446.0,452.0,72.897,71.565,
23.1,452.0,458.0,71.565,71.565,
23.12,458.0,464.0,70.017,71.565,
23.14,463.0,470.0,70.017,70.017,
23.16,469.0,475.0,70.017,70.017,
23.18,474.0,481.0,68.199,71.565,
23.2,479.0,487.0,68.199,70.017,
23.22,484.0,492.0,66.038,68.199,
23.24,488.0,497.0,63.435,68.199,
23.26,492.0,502.0,66.038,68.199,
23.28,497.0,507.0,66.038,68.199,
23.3,501.0,512.0,63.435,68.199,
23.32,505.0,517.0,60.255,66.038,
23.34,508.0,521.0,60.255,60.255,
23.36,512.0,524.0,63.435,60.255,
23.38,516.0,528.0,63.435,60.255,
23.4,520.0,531.0,63.435,56.31,
23.42,524.0,534.0,60.255,51.34,
23.44,527.0,536.0,60.255,51.34,
23.46,531.0,539.0,63.435,56.31,
23.48,535.0,542.0,60.255,51.34,
23.5,538.0,544.0,60.255,51.34,
23.52,542.0,547.0,60.255,51.34,
23.54,545.0,549.0,56.31,45.0,
23.56,548.0,551.0,56.31,36.87,
23.58,551.0,552.0,56.31,36.87,
23.6,554.0,554.0,51.34,45.0,
23.62,556.0,556.0,45.0,45.0,
23.64,558.0,558.0,45.0,45.0,
23.66,560.0,560.0,45.0,45.0,
23.68,562.0,562.0,36.87,45.0,
23.7,563.0,564.0,36.87,45.0,
23.72,565.0,566.0,36.87,36.87,
23.74,566.0,567.0,26.565,36.87,
23.76,567.0,569.0,26.565,45.0,
23.78,568.0,571.0,36.87,45.0,
23.8,570.0,573.0,36.87,45.0,
23.82,571.0,575.0,26.565,45.0,
23.84,572.0,577.0,36.87,45.0,
23.86,574.0,579.0,36.87,45.0,
23.88,575.0,581.0,26.565,36.87,
23.9,576.0,582.0,26.565,14.036,
23.92,577.0,582.0,14.036,0.0,
23.94,577.0,582.0,14.036,0.0,
23.96,578.0,582.0,26.565,0.0,
23.98,579.0,582.0,14.036,0.0,
24.0,579.0,582.0,14.036,0.0,
24.02,580.0,582.0,14.036,0.0,
24.04,580.0,582.0,26.565,0.0,
24.06,582.0,582.0,26.565,0.0,
24.08,582.0,582.0,0.0,165.96,
24.1,582.0,581.0,0.0,165.96,
24.12,582.0,581.0,0.0,165.96,
24.14,582.0,580.0,0.0,153.43,
24.16,582.0,579.0,0.0,143.13,
24.18,582.0,577.0,0.0,143.13,
24.2,582.0,576.0,0.0,153.43,
24.22,582.0,575.0,0.0,153.43,
24.24,582.0,574.0,0.0,153.43,
24.26,582.0,573.0,0.0,143.13,
rank = 60
51.06,0.0,0.0,165.96,0.0,
51.08,0.0,0.0,0.0,0.0,
51.1,0.0,0.0,0.0,0.0,
51.12,0.0,0.0,0.0,0.0,
51.14,0.0,0.0,0.0,0.0,
51.16,0.0,0.0,0.0,0.0,
51.18,0.0,0.0,0.0,14.036,
51.2,0.0,1.0,0.0,14.036,
51.22,0.0,1.0,14.036,14.036,
51.24,1.0,2.0,26.565,14.036,
51.26,2.0,2.0,26.565,14.036,
51.28,3.0,3.0,45.0,26.565,
51.3,6.0,4.0,51.34,36.87,
51.32,8.0,6.0,51.34,45.0,
51.34,11.0,8.0,56.31,45.0,
51.36,14.0,10.0,56.31,51.34,
51.38,17.0,13.0,56.31,56.31,
51.4,20.0,16.0,60.255,56.31,
51.42,24.0,19.0,63.435,60.255,
51.44,28.0,23.0,63.435,63.435,
51.46,32.0,27.0,66.038,66.038,
51.48,37.0,32.0,66.038,66.038,
51.5,41.0,36.0,63.435,68.199,
51.52,45.0,42.0,63.435,70.017,
51.54,49.0,47.0,63.435,68.199,
51.56,53.0,52.0,63.435,68.199,
51.58,57.0,57.0,66.038,70.017,
51.6,62.0,63.0,66.038,71.565,
51.62,66.0,69.0,63.435,70.017,
51.64,70.0,74.0,63.435,70.017,
51.66,74.0,80.0,66.038,72.897,
51.68,79.0,87.0,68.199,72.897,
51.7,84.0,93.0,66.038,71.565,
51.72,88.0,99.0,66.038,71.565,
51.74,93.0,105.0,68.199,71.565,
51.76,98.0,111.0,68.199,71.565,
51.78,103.0,117.0,70.017,71.565,
51.8,109.0,123.0,71.565,71.565,
51.82,115.0,129.0,71.565,71.565,
51.84,121.0,135.0,71.565,71.565,
51.86,127.0,141.0,71.565,71.565,
51.88,133.0,147.0,72.897,71.565,
51.9,140.0,153.0,72.897,70.017,
51.92,146.0,158.0,71.565,70.017,
51.94,152.0,164.0,72.897,71.565,
51.96,159.0,170.0,72.897,72.897,
51.98,165.0,177.0,72.897,72.897,
52.0,172.0,183.0,74.055,71.565,
52.02,179.0,189.0,72.897,71.565,
52.04,185.0,195.0,72.897,71.565,
52.06,192.0,201.0,72.897,71.565,
52.08,198.0,207.0,71.565,72.897,
52.1,204.0,214.0,72.897,72.897,
52.12,211.0,220.0,71.565,71.565,
52.14,216.0,226.0,71.565,71.565,
52.16,223.0,232.0,71.565,71.565,
52.18,228.0,238.0,70.017,71.565,
52.2,234.0,244.0,71.565,71.565,
52.22,240.0,250.0,71.565,70.017,
52.24,246.0,255.0,71.565,70.017,
52.26,252.0,261.0,71.565,71.565,
52.28,258.0,267.0,70.017,71.565,
52.3,263.0,273.0,70.017,71.565,
52.32,269.0,279.0,71.565,70.017,
52.34,275.0,284.0,70.017,70.017,
52.36,280.0,290.0,70.017,70.017,
52.38,286.0,295.0,70.017,70.017,
52.4,291.0,301.0,70.017,71.565,
52.42,297.0,307.0,70.017,70.017,
52.44,302.0,312.0,68.199,70.017,
52.46,307.0,318.0,68.199,71.565,
52.48,312.0,324.0,68.199,71.565,
52.5,317.0,330.0,66.038,70.017,
52.52,321.0,335.0,63.435,68.199,
52.54,325.0,340.0,63.435,70.017,
52.56,329.0,346.0,63.435,70.017,
52.58,333.0,351.0,60.255,70.017,
52.6,336.0,357.0,60.255,70.017,
52.62,340.0,362.0,60.255,70.017,
52.64,343.0,368.0,60.255,70.017,
52.66,347.0,373.0,60.255,68.199,
52.68,350.0,378.0,56.31,68.199,
52.7,353.0,383.0,56.31,68.199,
52.72,356.0,388.0,56.31,66.038,
52.74,359.0,392.0,60.255,63.435,
52.76,363.0,396.0,60.255,60.255,
52.78,366.0,399.0,56.31,56.31,
52.8,369.0,402.0,56.31,56.31,
52.82,372.0,405.0,56.31,51.34,
52.84,375.0,407.0,60.255,45.0,
52.86,379.0,409.0,60.255,36.87,
52.88,382.0,410.0,60.255,26.565,
52.9,386.0,411.0,60.255,14.036,
52.92,389.0,411.0,60.255,0.0,
52.94,393.0,411.0,60.255,0.0,
52.96,396.0,411.0,60.255,0.0,
52.98,400.0,411.0,60.255,0.0,
53.0,403.0,411.0,56.31,0.0,
53.02,406.0,411.0,56.31,165.96,
53.04,409.0,410.0,56.31,165.96,
53.06,412.0,410.0,51.34,0.0,
53.08,414.0,410.0,51.34,0.0,
53.1,417.0,410.0,56.31,0.0,
53.12,420.0,410.0,51.34,0.0,
53.14,422.0,410.0,45.0,0.0,
53.16,424.0,410.0,45.0,14.036,
53.18,426.0,411.0,45.0,26.565,
53.2,428.0,412.0,45.0,26.565,
53.22,430.0,413.0,45.0,26.565,
53.24,432.0,414.0,45.0,36.87,
53.26,434.0,416.0,45.0,45.0,
53.28,436.0,418.0,45.0,36.87,
53.3,438.0,419.0,45.0,36.87,
53.32,440.0,421.0,45.0,36.87,
53.34,442.0,422.0,36.87,36.87,
53.36,443.0,424.0,36.87,45.0,
53.38,445.0,426.0,45.0,36.87,
53.4,447.0,427.0,36.87,36.87,
53.42,448.0,429.0,36.87,45.0,
53.44,450.0,431.0,45.0,45.0,
53.46,452.0,433.0,45.0,45.0,
53.48,454.0,435.0,36.87,45.0,
53.5,455.0,437.0,36.87,45.0,
53.52,457.0,439.0,45.0,45.0,
53.54,459.0,441.0,45.0,45.0,
53.56,461.0,443.0,45.0,36.87,
53.58,463.0,444.0,36.87,36.87,
53.6,464.0,446.0,36.87,45.0,
53.62,466.0,448.0,45.0,36.87,
53.64,468.0,449.0,45.0,36.87,
53.66,470.0,451.0,45.0,36.87,
53.68,472.0,452.0,45.0,26.565,
53.7,474.0,453.0,36.87,26.565,
53.72,475.0,454.0,36.87,26.565,
53.74,477.0,455.0,45.0,26.565,
53.76,479.0,456.0,45.0,26.565,
53.78,481.0,457.0,45.0,36.87,
53.8,483.0,459.0,36.87,36.87,
53.82,484.0,460.0,36.87,26.565,
53.84,486.0,461.0,45.0,36.87,
53.86,488.0,463.0,36.87,36.87,
53.88,489.0,464.0,36.87,36.87,
53.9,491.0,466.0,45.0,45.0,
53.92,493.0,468.0,36.87,45.0,
53.94,494.0,470.0,36.87,45.0,
53.96,496.0,472.0,36.87,45.0,
53.98,497.0,474.0,36.87,45.0,
54.0,499.0,476.0,36.87,51.34,
54.02,500.0,479.0,36.87,51.34,
54.04,502.0,481.0,36.87,45.0,
54.06,503.0,483.0,36.87,45.0,
54.08,505.0,485.0,45.0,45.0,
54.1,507.0,487.0,36.87,45.0,
54.12,508.0,489.0,36.87,45.0,
54.14,510.0,491.0,36.87,45.0,
54.16,511.0,493.0,36.87,45.0,
54.18,513.0,495.0,45.0,45.0,
54.2,515.0,497.0,36.87,45.0,
54.22,516.0,499.0,36.87,36.87,
54.24,518.0,500.0,36.87,36.87,
54.26,519.0,502.0,36.87,45.0,
54.28,521.0,504.0,36.87,45.0,
54.3,522.0,506.0,36.87,36.87,
54.32,524.0,507.0,36.87,36.87,
54.34,525.0,509.0,26.565,45.0,
54.36,526.0,511.0,26.565,36.87,
54.38,527.0,512.0,26.565,36.87,
54.4,528.0,514.0,14.036,45.0,
54.42,528.0,516.0,14.036,36.87,
54.44,529.0,517.0,26.565,36.87,
54.46,530.0,519.0,26.565,45.0,
54.48,531.0,521.0,36.87,36.87,
54.5,533.0,522.0,36.87,36.87,
54.52,534.0,524.0,26.565,45.0,
54.54,535.0,526.0,26.565,45.0,
54.56,536.0,528.0,36.87,36.87,
54.58,538.0,529.0,36.87,36.87,
54.6,539.0,531.0,36.87,36.87,
54.62,541.0,532.0,36.87,26.565,
54.64,542.0,533.0,36.87,36.87,
54.66,544.0,535.0,36.87,36.87,
54.68,545.0,536.0,26.565,36.87,
54.7,546.0,538.0,26.565,36.87,
54.72,547.0,539.0,26.565,36.87,
54.74,548.0,541.0,26.565,45.0,
54.76,549.0,543.0,26.565,45.0,
54.78,550.0,545.0,26.565,45.0,
54.8,551.0,547.0,26.565,45.0,
54.82,552.0,549.0,26.565,45.0,
54.84,553.0,551.0,26.565,51.34,
54.86,554.0,554.0,14.036,51.34,
54.88,554.0,556.0,14.036,45.0,
54.9,555.0,558.0,26.565,45.0,
54.92,556.0,560.0,26.565,45.0,
54.94,557.0,562.0,14.036,36.87,
54.96,557.0,563.0,14.036,36.87,
54.98,558.0,565.0,26.565,36.87,
55.0,559.0,566.0,14.036,26.565,
55.02,559.0,567.0,14.036,26.565,
55.04,560.0,568.0,26.565,26.565,
55.06,561.0,569.0,14.036,14.036,
55.08,561.0,569.0,14.036,0.0,
55.1,562.0,569.0,26.565,0.0,
55.12,563.0,569.0,14.036,0.0,
55.14,563.0,569.0,14.036,0.0,
55.16,564.0,569.0,14.036,0.0,
55.18,564.0,569.0,14.036,0.0,
55.2,565.0,569.0,26.565,0.0,
55.22,566.0,569.0,14.036,0.0,
55.24,566.0,569.0,14.036,14.036,
55.26,567.0,570.0,26.565,14.036,
55.28,568.0,570.0,26.565,0.0,
55.3,569.0,570.0,14.036,14.036,
55.32,569.0,571.0,14.036,26.565,
55.34,570.0,572.0,26.565,14.036,
55.36,571.0,572.0,26.565,14.036,
55.38,572.0,573.0,14.036,26.565,
55.4,572.0,574.0,14.036,14.036,
55.42,573.0,574.0,26.565,14.036,
55.44,574.0,575.0,14.036,14.036,
55.46,574.0,575.0,14.036,14.036,
55.48,575.0,576.0,14.036,14.036,
55.5,575.0,576.0,14.036,14.036,
55.52,576.0,577.0,14.036,14.036,
55.54,576.0,577.0,0.0,14.036,
55.56,576.0,578.0,14.036,14.036,
55.58,577.0,578.0,26.565,0.0,
55.6,578.0,578.0,14.036,14.036,
55.62,578.0,579.0,0.0,14.036,
55.64,578.0,579.0,14.036,14.036,
55.66,579.0,580.0,14.036,14.036,
55.68,579.0,580.0,14.036,14.036,
55.7,580.0,581.0,14.036,26.565,
